epoch,train_mse,val_mse,val_mpjpe_px,val_pck@0.05
54,0.0008064493291799433,0.0012913483646557187,32.05894088745117,0.7688311688311689
55,0.0007934080133160389,0.001320838394828818,33.33622741699219,0.7567099567099567
56,0.0008052391450970419,0.0013099528482240258,32.65018081665039,0.7619047619047619
57,0.000814807713376703,0.0013277527763310708,33.2436637878418,0.7623376623376623
58,0.0007910605941322588,0.0013217375035200155,33.03321075439453,0.7603174603174603
59,0.0007881035180713133,0.0013119545666444483,32.92142868041992,0.76002886002886
60,0.0008024463747879343,0.001302213640883565,32.9829216003418,0.7672438672438673
61,0.000792924616862798,0.0013153507684667905,32.81294250488281,0.7588744588744589
62,0.0007759991524465106,0.0012870223077973634,32.60649490356445,0.7728715728715728
63,0.0007678847658329658,0.0013128254209842645,33.58407211303711,0.7435786435786436
64,0.0007806989338455929,0.0013211067554286936,33.57658767700195,0.7574314574314575
65,0.0007780823177810779,0.001308637470797156,33.20769119262695,0.7613275613275613
66,0.0008011666511828523,0.0012608936945484443,32.4351921081543,0.7655122655122655
67,0.0007698250849479957,0.001298207031901587,33.24916076660156,0.7593073593073593
68,0.0007636534273698334,0.001247706013082555,31.82126235961914,0.7799422799422799
69,0.0007509555462526069,0.0012937444713756895,33.36872100830078,0.758008658008658
70,0.0007901222881782189,0.001311645916465557,33.66487121582031,0.7624819624819624
71,0.0007691227423800796,0.0013208450495519422,33.283626556396484,0.759018759018759
72,0.0007524781185325491,0.0012608737360234514,32.6036262512207,0.767965367965368
73,0.0007543614695942591,0.0013112336961608945,32.76097869873047,0.756998556998557
74,0.0007461551610730273,0.0013292033761513956,32.73558044433594,0.755988455988456
75,0.0008035327816657998,0.0013240491632710804,33.95429229736328,0.7509379509379509
76,0.0007906545165472876,0.0012927410531450403,33.4163818359375,0.7649350649350649
77,0.0007487109910928344,0.0012959140268239107,32.89063262939453,0.7694083694083694
78,0.0007469974752027719,0.0012822986171213966,32.962032318115234,0.7626262626262627
79,0.0007526625598233843,0.001281344551931728,32.20357131958008,0.7621933621933622
80,0.0007240726010721157,0.0012100228136687568,31.202836990356445,0.7805194805194805
