epoch,train_mse,val_mse,val_mpjpe_px,val_pck@0.05
35,0.0010861815674053062,0.0015470231502232226,36.05843734741211,0.7076479076479076
36,0.0010321526985280413,0.001482982299939701,35.08298873901367,0.7294372294372294
37,0.0010180728073926671,0.0015173778332995646,35.67578887939453,0.7222222222222222
38,0.0010371334603174575,0.0014621551049816789,35.03308868408203,0.7327561327561327
39,0.0010530293448557141,0.0014152388017850393,34.52653884887695,0.7362193362193362
40,0.0009785073041846907,0.0014397314918989485,34.12744140625,0.7365079365079366
41,0.0009978566461651729,0.0014060947324403307,33.52951431274414,0.7340548340548341
42,0.0010011374633808537,0.0014071366284042596,33.63108825683594,0.7383838383838384
43,0.0009758074745713245,0.001470927678217942,34.8925666809082,0.7305916305916306
44,0.0009879467463140528,0.0013712993272664872,33.73895263671875,0.7466089466089466
45,0.000972876487245596,0.0014163102771183758,33.877742767333984,0.7421356421356421
46,0.0009610277847584002,0.001366734995760701,33.058067321777344,0.745021645021645
47,0.0009739446649623532,0.001401008242233233,35.12727355957031,0.7378066378066378
48,0.000970587177478053,0.0014325519699151768,34.59086227416992,0.744011544011544
49,0.000958118462077682,0.0013970222126579645,34.32497024536133,0.7388167388167388
50,0.0009583942281087201,0.0014352365848467206,34.057437896728516,0.7385281385281385
51,0.0009468693899670763,0.0014576372055506164,35.43280792236328,0.7297258297258298
52,0.000954898443225791,0.0013635726335148016,33.710426330566406,0.7437229437229437
53,0.0009331484790275455,0.001377425520596179,33.91504669189453,0.7380952380952381
54,0.0009334528724485565,0.0013592442596387683,32.610774993896484,0.755988455988456
55,0.0009245844434690539,0.0013593964532695034,33.20707702636719,0.7466089466089466
56,0.00093419843220285,0.001363680177283558,33.352054595947266,0.7448773448773449
57,0.0009173290236118846,0.0013653402484840515,33.382537841796875,0.7398268398268398
58,0.0009058750879448203,0.0013127996191156634,33.01535415649414,0.7483405483405483
59,0.0009007680062919106,0.0013285080620059461,33.2733268737793,0.7548340548340549
60,0.0009081955828516689,0.0013352436846065703,33.08815383911133,0.756998556998557
61,0.000883499273128571,0.0013137826950035312,32.351749420166016,0.7545454545454545
62,0.0008742524589357711,0.0012563249745377988,32.449337005615234,0.7656565656565657
63,0.0009046826479591863,0.0013531945434144953,33.06474304199219,0.7496392496392497
64,0.0009158250962620571,0.0012673149506251017,32.19157791137695,0.7639249639249639
65,0.0009010451877854331,0.001309516533475482,32.4210319519043,0.7595959595959596
66,0.0008997133567746945,0.0013565066623303927,33.55303192138672,0.7454545454545455
67,0.0009061447005945618,0.001397958045091593,34.16441345214844,0.7346320346320346
68,0.0008853023770762972,0.0013555028108936367,33.63508224487305,0.7492063492063492
69,0.0008797738396207846,0.0012847156263887881,33.13264465332031,0.7603174603174603
70,0.000866184668016753,0.001294606469684478,32.74702072143555,0.7626262626262627
71,0.0008607184161461653,0.0012365203788221786,32.2924690246582,0.7643578643578643
72,0.0008544627113252996,0.0012542519506744364,31.5264835357666,0.7666666666666667
73,0.0008520663706043726,0.0012837165952519034,32.69655990600586,0.7562770562770563
74,0.0008652234541143848,0.001282177141613581,32.611328125,0.7578643578643579
75,0.0008467814759425227,0.0012866956675707392,32.34759521484375,0.7603174603174603
76,0.0008584303761679659,0.0012395103179821461,31.676000595092773,0.76998556998557
77,0.0008497403542851172,0.0012484814774132136,31.544904708862305,0.7656565656565657
78,0.0008429580727818782,0.0012748062582404324,31.80547523498535,0.7626262626262627
79,0.000846878776053292,0.0012322273810930324,31.466856002807617,0.7705627705627706
80,0.0008438495070939618,0.0012268615279798255,31.864227294921875,0.7695526695526695
