epoch,train_mse,val_mse,val_mpjpe_px,val_pck@0.05
61,0.0008485755233033221,0.010627680094564025,95.9714126586914,0.20117137764196588
62,0.0008386607063377233,0.010357331922825645,94.33699035644531,0.20409982174688057
63,0.0008645736917455917,0.009833348780511854,92.6990737915039,0.20575502928444106
64,0.0008518392321423458,0.010779238106772542,97.03349304199219,0.20460911637382226
65,0.000852473663371882,0.010325773116101555,93.8078842163086,0.20868347338935575
66,0.0008476335987564845,0.01067191533206459,96.499755859375,0.19684237331296156
67,0.0008241693237530534,0.010189235215399035,94.2922134399414,0.20040743570155334
68,0.0008320534793529897,0.010829684299660877,98.2098617553711,0.19671504965622613
69,0.0008423155438501995,0.009790491706188668,92.52237701416016,0.2071555895085307
70,0.0008312469452131851,0.010129581668717975,93.87846374511719,0.20053475935828877
71,0.0008178144563227377,0.010567056926535093,96.90591430664062,0.18971224853577795
72,0.0008289151418562992,0.009926210889682412,93.1965103149414,0.20524573465749937
73,0.0008114996750347154,0.00989225814069178,93.17850494384766,0.20651897122485358
74,0.0008114104231422072,0.010234296426455923,95.40696716308594,0.20460911637382226
75,0.0008137332529856758,0.009858893698708897,92.9666748046875,0.2071555895085307
76,0.0008091632426162912,0.010086903911342914,94.0450439453125,0.20002546473134708
77,0.0008286895445750217,0.010271436534821987,95.41928100585938,0.18971224853577795
78,0.0008134580017707733,0.01018755068195695,95.20220947265625,0.19633307868601987
79,0.000805248060385444,0.010437142437592866,95.87267303466797,0.2043544690603514
80,0.0008013209841559781,0.010087942455541642,95.06612396240234,0.19926152279093456
